,Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
1898,12-09-25,18:21:42.6,38.78,38.178,10,EASTERN TURKEY,origin,A,1.1,INFO*
1899,12-09-25,18:21:42.1,38.799,38.16,19,EASTERN TURKEY,origin,M,1.1,KOERI
1900,12-09-25,18:20:07.0,-0.7,131.48,10,"NEAR N COAST OF PAPUA, INDONESIA",origin,M,2.7,BMKG*
1901,12-09-25,18:18:54.8,41.423,48.52,17,AZERBAIJAN,origin,M,3.4,INFO*
1902,12-09-25,18:18:53.5,41.5,48.609,10,AZERBAIJAN,origin,A,3.6,TIF
1903,12-09-25,18:18:51.6,41.498,48.608,9,AZERBAIJAN,origin,M,3.3,RSSC
1904,12-09-25,18:16:59.2,60.502,-139.754,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.1,NEIC*
1905,12-09-25,18:12:29.8,60.532,-139.872,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,A,2.5,AK
1906,12-09-25,18:05:55.0,-21.31,-69.98,56,"TARAPACA, CHILE",origin,M,3.0,CSN*
1907,12-09-25,18:03:58.3,38.988,-27.835,30,"AZORES ISLANDS, PORTUGAL",origin,M,2.5,PDA*
1908,12-09-25,18:02:30.7,2.032,126.325,10,MOLUCCA SEA,origin,A,4.7,SC4
1909,12-09-25,18:02:29.9,1.651,126.418,48,MOLUCCA SEA,origin,M,4.7,NEIC
1910,12-09-25,18:02:28.0,1.62,126.57,10,MOLUCCA SEA,origin,M,4.6,BMKG
1911,12-09-25,18:02:27.6,1.659,126.665,10,MOLUCCA SEA,origin,M,4.5,MET
1912,12-09-25,18:02:25.2,1.658,126.593,10,MOLUCCA SEA,origin,A,5.1,GFZ
1913,12-09-25,18:02:25.1,1.67,126.569,10,MOLUCCA SEA,origin,M,4.7,INFO*
1914,12-09-25,18:02:24.6,1.56,126.83,10,MOLUCCA SEA,origin,M,5.0,GSRAS
1915,12-09-25,18:01:53.0,35.971,27.314,7,"DODECANESE ISLANDS, GREECE",origin,M,2.0,AFAD
1916,12-09-25,18:01:24.0,-6.13,131.29,10,"KEP. TANIMBAR REGION, INDONESIA",origin,M,2.7,BMKG*
1917,12-09-25,18:00:05.7,39.017,26.543,8,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.9,KOERI
1918,12-09-25,18:00:02.7,38.869,26.484,5,NEAR THE COAST OF WESTERN TURKEY,origin,A,1.9,INFO*
1919,12-09-25,18:00:02.0,38.856,26.455,11,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.8,AFAD
1920,12-09-25,17:58:16.0,39.16,28.254,9,WESTERN TURKEY,origin,M,1.3,AFAD*
1921,12-09-25,17:54:45.0,-22.82,-66.59,288,"JUJUY, ARGENTINA",origin,M,4.7,CSN
1922,12-09-25,17:54:44.7,-22.748,-66.185,245,"JUJUY, ARGENTINA",origin,A,4.4,GFZ
1923,12-09-25,17:54:44.7,-22.703,-66.194,257,"JUJUY, ARGENTINA",origin,M,4.6,USP
1924,12-09-25,17:54:44.6,-22.676,-66.183,242,"JUJUY, ARGENTINA",origin,A,4.7,SC4
1925,12-09-25,17:54:44.3,-22.764,-66.194,252,"JUJUY, ARGENTINA",origin,M,4.5,INFO*
1926,12-09-25,17:54:44.1,-22.837,-66.194,255,"JUJUY, ARGENTINA",origin,M,4.5,NEIC
1927,12-09-25,17:54:43.0,-22.77,-66.24,280,"JUJUY, ARGENTINA",origin,A,4.7,NSNA
1928,12-09-25,17:51:40.9,60.584,-139.85,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,2.7,NEIC*
1929,12-09-25,17:51:10.0,-2.86,129.35,13,"SERAM, INDONESIA",origin,M,2.9,BMKG*
1930,12-09-25,17:40:47.2,12.908,-88.723,54,OFFSHORE EL SALVADOR,origin,M,3.3,MARN*
1931,12-09-25,17:40:45.0,12.79,-88.75,31,OFFSHORE EL SALVADOR,origin,M,3.5,INET
1932,12-09-25,17:40:02.8,60.594,-140.034,7,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,2.9,NEIC*
1933,12-09-25,17:39:20.0,-8.88,111.36,14,"JAVA, INDONESIA",origin,M,2.6,BMKG*
1934,12-09-25,17:28:29.6,50.315,7.423,8,GERMANY,origin,M,0.5,LED*
1935,12-09-25,17:16:31.3,36.04,44.14,10,IRAN-IRAQ BORDER REGION,origin,A,4.5,BUD
1936,12-09-25,17:16:20.6,37.714,47.053,10,NORTHWESTERN IRAN,origin,A,4.4,GFZ*
1937,12-09-25,17:16:15.0,35.224,45.611,21,IRAN-IRAQ BORDER REGION,origin,A,4.0,NORSAR
1938,12-09-25,17:16:14.0,34.3,45.44,80,IRAN-IRAQ BORDER REGION,origin,M,4.7,GSRAS
1939,12-09-25,17:16:13.4,34.426,47.538,154,WESTERN IRAN,origin,A,5.1,SC4
1940,12-09-25,17:16:07.0,34.423,45.449,12,IRAN-IRAQ BORDER REGION,origin,M,4.5,IIEES
1941,12-09-25,17:16:06.8,34.346,45.528,10,IRAN-IRAQ BORDER REGION,origin,M,4.5,INFO*
1942,12-09-25,17:16:06.8,34.325,45.576,10,IRAN-IRAQ BORDER REGION,origin,M,4.5,NEIC
1943,12-09-25,17:15:52.4,33.58,47.18,19,WESTERN IRAN,origin,M,4.5,MCSM
1944,12-09-25,17:15:51.0,35.438,49.649,10,WESTERN IRAN,origin,A,4.5,SORS
1945,12-09-25,17:15:41.6,32.646,45.075,2,IRAQ,origin,M,5.6,RSSC
1946,12-09-25,17:13:11.2,39.227,28.969,15,WESTERN TURKEY,origin,M,1.9,KOERI
1947,12-09-25,17:13:11.0,39.255,28.968,11,WESTERN TURKEY,origin,M,1.5,AFAD
1948,12-09-25,17:13:10.9,39.255,28.968,11,WESTERN TURKEY,origin,A,1.7,INFO*
1949,12-09-25,17:10:17.4,-33.671,-178.935,100,SOUTH OF KERMADEC ISLANDS,origin,M,3.7,GNS
1950,12-09-25,17:08:58.0,-21.18,-68.81,120,"TARAPACA, CHILE",origin,M,3.3,CSN*
1951,12-09-25,17:05:55.1,50.281,12.435,3,CZECH REPUBLIC,origin,M,2.5,GFZ*
1952,12-09-25,17:05:26.2,33.023,-116.295,6,SOUTHERN CALIFORNIA,origin,A,2.0,SCSN*
1953,12-09-25,17:04:38.1,60.512,-140.036,8,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,2.8,NEIC*
1954,12-09-25,17:03:25.3,39.205,28.147,7,WESTERN TURKEY,origin,A,1.6,INFO*
1955,12-09-25,17:03:25.1,39.202,28.073,9,WESTERN TURKEY,origin,M,1.7,KOERI
1956,12-09-25,17:03:25.0,39.205,28.147,7,WESTERN TURKEY,origin,M,1.6,AFAD
1957,12-09-25,16:56:44.0,11.926,-88.731,101,OFF COAST OF CENTRAL AMERICA,origin,M,3.5,MARN*
1958,12-09-25,16:56:43.0,-6.11,105.8,159,"SUNDA STRAIT, INDONESIA",origin,M,4.1,BMKG*
1959,12-09-25,16:56:41.9,-5.493,106.289,157,"JAVA, INDONESIA",origin,M,4.2,NEIC
1960,12-09-25,16:56:41.0,11.71,-88.74,3,OFF COAST OF CENTRAL AMERICA,origin,M,3.1,INET
1961,12-09-25,16:51:21.1,37.224,37.036,7,CENTRAL TURKEY,origin,A,2.2,INFO*
1962,12-09-25,16:51:21.0,37.224,37.036,7,CENTRAL TURKEY,origin,M,2.3,AFAD
1963,12-09-25,16:51:20.7,37.178,37.078,9,CENTRAL TURKEY,origin,M,2.1,KOERI
1964,12-09-25,16:47:44.0,39.126,28.201,7,WESTERN TURKEY,origin,M,2.5,AFAD
1965,12-09-25,16:47:43.5,39.165,28.151,11,WESTERN TURKEY,origin,A,2.6,INFO*
1966,12-09-25,16:47:43.3,39.165,28.151,11,WESTERN TURKEY,origin,M,2.8,KOERI
1967,12-09-25,16:46:27.1,39.43,40.581,5,EASTERN TURKEY,origin,A,2.0,INFO*
1968,12-09-25,16:46:27.0,39.468,40.571,7,EASTERN TURKEY,origin,M,2.0,AFAD
1969,12-09-25,16:46:26.9,39.43,40.581,5,EASTERN TURKEY,origin,M,2.1,KOERI
1970,12-09-25,16:35:58.7,60.549,-139.775,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.1,NEIC*
1971,12-09-25,16:34:58.5,50.35,19.11,10,POLAND,origin,A,3.2,BUD
1972,12-09-25,16:34:53.8,50.109,19.3,10,POLAND,origin,A,3.0,INFO*
1973,12-09-25,16:34:53.6,50.11,19.36,1,POLAND,origin,M,3.0,IGPAS
1974,12-09-25,16:34:53.5,50.21,19.32,10,POLAND,origin,M,3.2,MCSM
1975,12-09-25,16:34:53.4,50.128,19.315,1,POLAND,origin,M,2.9,GFZ
1976,12-09-25,16:34:53.2,50.149,19.299,2,POLAND,origin,A,2.9,GFU
1977,12-09-25,16:34:48.0,-19.237,23.903,10,BOTSWANA,origin,A,3.4,SASN*
1978,12-09-25,16:34:22.2,39.162,28.145,14,WESTERN TURKEY,origin,M,2.0,KOERI*
1979,12-09-25,16:29:08.2,60.509,-139.938,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.5,AK*
1980,12-09-25,16:29:07.5,60.5,-139.93,7,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.5,NEIC
1981,12-09-25,16:29:02.0,-27.95,-70.84,43,"ATACAMA, CHILE",origin,M,2.8,CSN*
1982,12-09-25,16:27:42.1,35.885,31.614,30,CYPRUS REGION,origin,M,2.3,KOERI*
1983,12-09-25,16:25:28.0,38.842,-122.874,3,NORTHERN CALIFORNIA,origin,A,2.1,NC*
1984,12-09-25,16:24:58.4,60.599,-140.153,7,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,2.9,NEIC*
1985,12-09-25,16:24:37.5,59.502,-152.893,75,SOUTHERN ALASKA,origin,A,2.2,AK
1986,12-09-25,16:24:03.4,39.267,28.096,10,WESTERN TURKEY,origin,M,1.9,KOERI
1987,12-09-25,16:08:30.0,41.18,43.96,10,GEORGIA (SAK'ART'VELO),origin,A,2.2,NSSP
1988,12-09-25,15:56:42.9,41.8,15.421,20,SOUTHERN ITALY,origin,M,2.3,INGV*
1989,12-09-25,15:52:33.0,-4.5,138.62,122,"PAPUA, INDONESIA",origin,M,3.9,BMKG*
1990,12-09-25,15:51:12.0,31.094,-103.416,5,WESTERN TEXAS,origin,M,2.0,TX*
1991,12-09-25,15:47:14.0,-8.01,114.18,17,"BALI REGION, INDONESIA",origin,M,2.9,BMKG*
1992,12-09-25,15:39:42.0,-31.3,-71.62,36,"COQUIMBO, CHILE",origin,M,2.6,CSN*
