Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
2025-12-03,14:19:04.2,18.973,-104.240,35,"OFFSHORE COLIMA, MEXICO",origin,M,4.3,NEIC*
2025-12-03,14:19:04.0,19.263,-104.222,8,"COLIMA, MEXICO",origin,A,4.6,UNM
2025-12-03,14:18:16.6,39.211,28.110,7,WESTERN TURKEY,origin,M,2.2,KOERI
2025-12-03,14:18:16.2,39.209,28.108,13,WESTERN TURKEY,origin,A,2.2,INFO*
2025-12-03,14:18:16.0,39.209,28.108,13,WESTERN TURKEY,origin,M,2.3,AFAD
2025-12-03,14:14:21.1,39.188,28.147,10,WESTERN TURKEY,origin,M,2.3,KOERI
2025-12-03,14:14:21.0,39.195,28.172,10,WESTERN TURKEY,origin,A,2.2,INFO*
2025-12-03,14:14:21.0,39.195,28.172,10,WESTERN TURKEY,origin,M,2.1,AFAD
2025-12-03,14:09:07.0,39.206,28.118,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,14:05:05.0,51.240,159.620,33,OFF EAST COAST OF KAMCHATKA,origin,M,4.5,GSRAS*
2025-12-03,14:01:22.0,-15.174,172.323,637,VANUATU REGION,origin,M,4.4,INFO*
2025-12-03,14:01:22.0,-15.073,172.294,637,VANUATU REGION,origin,M,4.4,NEIC
2025-12-03,14:01:21.2,-15.182,172.334,626,VANUATU REGION,origin,A,4.6,GFZ
2025-12-03,14:01:21.0,-15.250,172.310,630,VANUATU REGION,origin,M,4.8,BMKG
2025-12-03,14:01:17.7,-14.647,172.296,665,VANUATU REGION,origin,M,5.3,GNS
2025-12-03,13:58:35.0,39.947,35.961,7,CENTRAL TURKEY,origin,M,1.7,AFAD*
2025-12-03,13:58:14.0,-23.300,-66.510,237,"JUJUY, ARGENTINA",origin,A,3.6,NSNA*
2025-12-03,13:57:02.0,38.186,38.600,7,EASTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,13:51:39.0,8.759,-84.238,3,OFF COAST OF COSTA RICA,origin,A,3.2,UNA*
2025-12-03,13:41:48.0,10.610,125.660,5,"LEYTE, PHILIPPINES",origin,A,3.0,PIVS*
2025-12-03,13:36:08.5,40.350,21.684,15,GREECE,origin,A,2.5,IGEO
2025-12-03,13:32:17.1,57.615,-156.103,97,ALASKA PENINSULA,origin,A,2.5,AK
2025-12-03,13:31:16.6,-20.331,-68.485,188,"POTOSI, BOLIVIA",origin,M,3.9,GFZ
2025-12-03,13:31:16.0,-20.290,-68.210,178,"POTOSI, BOLIVIA",origin,M,4.0,CSN
2025-12-03,13:31:15.5,-20.302,-68.066,163,"POTOSI, BOLIVIA",origin,A,4.2,SC4
2025-12-03,13:31:15.0,-20.309,-68.121,171,"POTOSI, BOLIVIA",origin,A,4.1,OSC
2025-12-03,13:31:14.8,-20.395,-67.893,160,"POTOSI, BOLIVIA",origin,M,4.1,NEIC
2025-12-03,13:31:14.5,-20.277,-68.205,185,"POTOSI, BOLIVIA",origin,M,4.1,INFO*
2025-12-03,13:21:51.0,39.247,28.124,9,WESTERN TURKEY,origin,M,1.3,AFAD*
2025-12-03,13:19:30.0,37.500,137.200,10,"NEAR WEST COAST OF HONSHU, JAPAN",origin,A,3.2,JMA*
2025-12-03,13:18:02.6,36.138,-118.440,7,CENTRAL CALIFORNIA,origin,M,3.2,SCSN
2025-12-03,13:18:01.8,36.140,-118.443,5,CENTRAL CALIFORNIA,origin,M,3.3,NEIC*
2025-12-03,13:17:35.3,56.179,-157.271,32,ALASKA PENINSULA,origin,M,4.9,GFZ
2025-12-03,13:17:34.5,56.046,-157.279,34,ALASKA PENINSULA,mt,A,4.3,NEIC
2025-12-03,13:17:33.2,56.053,-157.161,29,ALASKA PENINSULA,origin,M,4.5,AK
2025-12-03,13:17:33.2,56.053,-157.161,42,ALASKA PENINSULA,mt,A,4.5,AK
2025-12-03,13:17:32.7,56.052,-157.250,24,ALASKA PENINSULA,origin,M,4.5,INFO*
2025-12-03,13:17:31.6,56.010,-157.254,10,ALASKA PENINSULA,origin,M,4.6,NEIC
2025-12-03,13:17:30.0,38.400,141.700,60,"NEAR EAST COAST OF HONSHU, JAPAN",origin,A,3.3,JMA*
2025-12-03,13:17:28.8,55.900,-157.320,10,ALASKA PENINSULA,origin,M,4.8,GSRAS
2025-12-03,13:10:19.2,39.213,28.181,12,WESTERN TURKEY,origin,M,2.1,KOERI
2025-12-03,13:10:19.1,39.211,28.192,9,WESTERN TURKEY,origin,A,2.0,INFO*
2025-12-03,13:10:19.0,39.211,28.192,9,WESTERN TURKEY,origin,M,2.0,AFAD
2025-12-03,13:04:39.0,1.940,98.930,109,"NORTHERN SUMATRA, INDONESIA",origin,M,2.6,BMKG*
2025-12-03,13:02:28.0,39.884,43.446,7,EASTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,13:01:08.0,39.458,38.119,7,EASTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,13:00:53.5,-5.435,130.953,119,BANDA SEA,origin,M,4.8,MET
2025-12-03,13:00:49.7,-5.786,130.891,111,BANDA SEA,origin,M,4.8,GFZ
2025-12-03,13:00:49.6,-5.753,130.942,125,BANDA SEA,origin,M,4.4,NEIC
2025-12-03,13:00:49.4,-5.791,130.940,120,BANDA SEA,origin,M,4.8,INFO*
2025-12-03,13:00:49.0,-5.750,130.970,138,BANDA SEA,origin,M,4.9,BMKG
2025-12-03,13:00:30.0,38.934,26.242,7,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.4,AFAD*
2025-12-03,12:59:14.6,14.721,-93.235,46,"OFFSHORE CHIAPAS, MEXICO",origin,A,4.9,GFZ
2025-12-03,12:59:14.0,14.734,-93.349,35,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.7,NEIC
2025-12-03,12:59:14.0,14.732,-93.446,17,"OFFSHORE CHIAPAS, MEXICO",origin,A,4.8,UNM
2025-12-03,12:59:13.1,14.662,-93.295,35,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.7,INFO*
2025-12-03,12:59:12.0,14.814,-93.476,10,"OFFSHORE CHIAPAS, MEXICO",origin,A,5.0,SC4
2025-12-03,12:59:11.0,14.740,-93.320,1,"OFFSHORE CHIAPAS, MEXICO",origin,M,4.9,INET
2025-12-03,12:59:04.1,15.113,-93.653,10,"OFFSHORE CHIAPAS, MEXICO",origin,M,5.0,USP
2025-12-03,12:50:02.2,36.060,-89.817,9,SOUTHEASTERN MISSOURI,origin,M,2.6,NM*
2025-12-03,12:44:26.6,39.710,25.540,11,AEGEAN SEA,origin,M,2.7,THE
2025-12-03,12:44:26.0,39.710,25.540,11,AEGEAN SEA,origin,A,2.7,INFO*
2025-12-03,12:44:26.0,39.719,25.573,13,AEGEAN SEA,origin,M,2.7,AFAD
2025-12-03,12:44:25.6,39.728,25.542,10,AEGEAN SEA,origin,M,2.8,KOERI
2025-12-03,12:43:26.0,38.772,44.643,7,TURKEY-IRAN BORDER REGION,origin,M,1.6,AFAD*
2025-12-03,12:41:44.5,36.300,70.040,220,"HINDU KUSH REGION, AFGHANISTAN",origin,M,4.7,KIS
2025-12-03,12:40:53.0,8.231,-82.729,16,PANAMA-COSTA RICA BORDER REGION,origin,M,2.9,IGC*
2025-12-03,12:37:42.6,39.845,16.208,6,SOUTHERN ITALY,origin,M,2.1,INGV*
2025-12-03,12:33:27.0,-3.590,135.420,20,"PAPUA, INDONESIA",origin,M,3.7,BMKG*
2025-12-03,12:22:56.0,25.410,91.730,5,"MEGHALAYA, INDIA REGION",origin,M,3.0,NDI*
2025-12-03,12:21:21.0,39.210,28.120,5,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,12:18:56.0,63.944,-19.154,0,ICELAND,origin,A,2.8,IMO*
2025-12-03,12:13:10.0,39.160,28.922,7,WESTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,12:07:15.0,38.016,31.560,7,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-03,12:05:58.0,38.712,44.675,5,TURKEY-IRAN BORDER REGION,origin,M,4.0,RSSC
2025-12-03,12:05:56.7,38.773,44.675,3,TURKEY-IRAN BORDER REGION,origin,M,4.0,INFO*
2025-12-03,12:05:56.0,38.800,44.718,7,TURKEY-IRAN BORDER REGION,origin,M,4.0,AFAD
2025-12-03,12:05:55.5,38.773,44.809,5,TURKEY-IRAN BORDER REGION,origin,M,3.9,KOERI
2025-12-03,12:05:55.5,38.770,44.880,10,TURKEY-IRAN BORDER REGION,origin,A,4.0,TIF
2025-12-03,12:05:55.0,38.760,44.560,10,TURKEY-IRAN BORDER REGION,origin,A,3.9,NSSP
2025-12-03,11:57:25.0,39.175,28.165,6,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,11:51:07.0,18.470,120.690,6,"LUZON, PHILIPPINES",origin,A,3.4,PIVS*
2025-12-03,11:48:50.5,37.795,21.315,25,SOUTHERN GREECE,origin,M,2.6,NOA
2025-12-03,11:48:50.3,37.790,21.280,25,SOUTHERN GREECE,origin,M,2.6,THE
2025-12-03,11:48:48.7,37.795,21.315,25,SOUTHERN GREECE,origin,A,2.6,INFO*
2025-12-03,11:45:43.8,45.746,5.257,5,FRANCE,origin,A,2.5,ReNaSS*
2025-12-03,11:43:35.3,48.007,-0.290,0,FRANCE,origin,M,2.0,ReNaSS*
2025-12-03,11:39:38.7,51.221,-179.157,24,"ANDREANOF ISLANDS, ALEUTIAN IS.",origin,M,4.6,AK
2025-12-03,11:39:38.4,51.235,-179.105,35,"ANDREANOF ISLANDS, ALEUTIAN IS.",origin,M,4.2,NEIC*
2025-12-03,11:39:34.6,50.943,-179.188,512,"ANDREANOF ISLANDS, ALEUTIAN IS.",mt,A,4.6,AK
2025-12-03,11:37:51.0,39.147,28.017,7,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-03,11:32:16.0,36.390,29.136,7,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-03,11:30:24.0,39.143,25.874,12,AEGEAN SEA,origin,M,1.4,AFAD
2025-12-03,11:29:23.8,40.910,69.910,0,EASTERN UZBEKISTAN,origin,M,2.9,KIS
2025-12-03,11:29:02.3,39.230,28.119,8,WESTERN TURKEY,origin,A,1.8,INFO*
2025-12-03,11:29:02.0,39.230,28.119,8,WESTERN TURKEY,origin,M,1.7,AFAD
2025-12-03,11:29:02.0,39.233,28.121,2,WESTERN TURKEY,origin,M,1.8,KOERI
2025-12-03,11:27:46.5,39.126,25.910,11,AEGEAN SEA,origin,M,1.9,KOERI
2025-12-03,11:27:46.0,39.168,25.874,12,AEGEAN SEA,origin,M,1.8,AFAD*
2025-12-03,11:25:28.4,48.375,-2.546,5,FRANCE,origin,A,2.5,ReNaSS*
2025-12-03,11:19:41.7,61.214,-150.113,28,SOUTHERN ALASKA,origin,A,2.2,AK
2025-12-03,11:15:30.0,39.176,28.195,5,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,11:02:22.0,-33.759,-71.348,7,"REGION METROPOLITANA, CHILE",origin,A,2.4,SC4
2025-12-03,11:01:44.7,45.303,4.551,5,FRANCE,origin,A,2.4,ReNaSS*
2025-12-03,11:00:56.1,43.103,0.459,0,FRANCE,origin,M,1.6,IGN*
2025-12-03,10:58:42.0,38.297,30.489,5,WESTERN TURKEY,origin,M,1.5,AFAD*
2025-12-03,10:57:46.9,46.512,-0.786,5,FRANCE,origin,A,2.4,ReNaSS*
2025-12-03,10:56:19.4,-33.140,-70.711,5,"REGION METROPOLITANA, CHILE",origin,A,2.0,SC4
2025-12-03,10:54:25.0,16.056,-97.570,12,"OAXACA, MEXICO",origin,A,3.4,UNM*
2025-12-03,10:54:06.3,-28.830,-71.338,10,"ATACAMA, CHILE",origin,A,4.4,SC4
2025-12-03,10:54:05.1,-28.852,-71.509,29,"OFFSHORE ATACAMA, CHILE",origin,M,4.1,NEIC
2025-12-03,10:54:05.0,-28.900,-71.450,46,"ATACAMA, CHILE",origin,M,4.1,CSN
2025-12-03,10:54:04.7,-28.867,-71.543,24,"OFFSHORE ATACAMA, CHILE",origin,M,4.3,GFZ
2025-12-03,10:54:04.5,-28.878,-71.544,23,"OFFSHORE ATACAMA, CHILE",origin,M,4.1,INFO*
2025-12-03,10:51:04.0,2.890,126.240,169,MOLUCCA SEA,origin,M,2.9,BMKG*
2025-12-03,10:46:28.0,36.975,34.504,10,CENTRAL TURKEY,origin,M,1.5,AFAD*
2025-12-03,10:41:01.9,43.705,6.918,5,NEAR SOUTH COAST OF FRANCE,origin,A,2.1,ReNaSS*
2025-12-03,10:37:30.0,39.791,35.182,7,CENTRAL TURKEY,origin,M,1.1,AFAD*
2025-12-03,10:35:26.7,61.540,-146.338,27,SOUTHERN ALASKA,origin,A,2.0,AK
2025-12-03,10:35:07.0,16.632,-99.303,12,"OFFSHORE GUERRERO, MEXICO",origin,A,3.7,UNM*
2025-12-03,10:33:19.0,39.388,29.288,7,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-03,10:32:26.5,67.624,30.148,11,NORTHWESTERN RUSSIA,origin,A,,NORSAR
2025-12-03,10:32:25.3,67.644,30.824,11,NORTHWESTERN RUSSIA,origin,A,2.4,NORSAR
2025-12-03,10:32:22.7,67.859,30.639,11,NORTHWESTERN RUSSIA,origin,A,2.5,NORSAR
2025-12-03,10:28:15.0,40.890,31.811,7,WESTERN TURKEY,origin,M,1.5,AFAD
2025-12-03,10:27:26.6,39.270,28.125,10,WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-03,10:27:26.5,39.250,28.118,12,WESTERN TURKEY,origin,A,1.3,INFO*
2025-12-03,10:23:29.0,-1.900,139.410,13,"NEAR N COAST OF PAPUA, INDONESIA",origin,M,3.6,BMKG*
2025-12-03,10:22:47.6,45.380,3.659,5,FRANCE,origin,A,2.3,ReNaSS*
2025-12-03,10:22:31.0,-17.377,-69.435,146,"LA PAZ, BOLIVIA",origin,A,3.0,OSC*
2025-12-03,10:18:45.9,63.545,-147.212,5,CENTRAL ALASKA,origin,A,2.3,AK
2025-12-03,10:18:24.9,36.566,-2.971,11,STRAIT OF GIBRALTAR,origin,M,2.0,IGN*
2025-12-03,10:18:17.3,42.611,-2.767,5,SPAIN,origin,M,1.5,IGN*
2025-12-03,10:12:27.7,38.658,36.858,27,CENTRAL TURKEY,origin,M,1.5,KOERI
2025-12-03,10:09:17.0,-22.250,-67.970,194,"ANTOFAGASTA, CHILE",origin,M,3.0,CSN*
2025-12-03,10:02:03.2,38.291,20.430,15,GREECE,origin,A,2.7,IGEO
2025-12-03,10:02:00.1,38.410,20.520,12,GREECE,origin,M,2.9,THE
2025-12-03,10:01:59.9,38.408,20.508,14,GREECE,origin,A,2.9,INFO*
2025-12-03,10:01:58.3,38.431,20.386,18,GREECE,origin,M,2.9,NOA
2025-12-03,10:01:53.7,47.386,6.773,6,FRANCE,origin,A,1.6,ETHZ
2025-12-03,10:01:50.9,47.557,6.554,5,FRANCE,origin,A,2.2,ReNaSS
2025-12-03,10:01:50.5,47.557,6.554,5,FRANCE,origin,A,1.9,INFO*
2025-12-03,10:01:49.9,47.566,6.537,2,FRANCE,origin,A,2.1,ETHZ
2025-12-03,09:57:32.0,31.398,-115.547,10,"BAJA CALIFORNIA, MEXICO",origin,A,3.4,UNM*
2025-12-03,09:53:16.0,17.192,-95.133,116,"OAXACA, MEXICO",origin,A,3.3,UNM*
2025-12-03,09:50:03.0,37.916,29.058,16,WESTERN TURKEY,origin,M,1.4,AFAD
2025-12-03,09:50:02.6,37.920,28.999,8,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-03,09:50:02.6,37.929,28.973,25,WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-03,09:49:35.6,60.448,-151.991,86,"KENAI PENINSULA, ALASKA",origin,A,2.0,AK
2025-12-03,09:48:58.0,39.159,28.177,7,WESTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,09:42:45.0,-30.090,-71.500,36,"OFFSHORE COQUIMBO, CHILE",origin,M,2.8,CSN*
2025-12-03,09:39:20.0,40.246,30.101,7,WESTERN TURKEY,origin,M,1.2,AFAD*
2025-12-03,09:37:06.1,36.064,31.407,20,WESTERN TURKEY,origin,M,1.9,KOERI
2025-12-03,09:34:38.2,39.227,27.998,13,WESTERN TURKEY,origin,A,1.4,INFO*
2025-12-03,09:34:38.0,39.225,27.999,9,WESTERN TURKEY,origin,M,1.5,KOERI
2025-12-03,09:34:38.0,39.235,27.990,7,WESTERN TURKEY,origin,M,1.3,AFAD
2025-12-03,09:33:03.0,8.760,-84.070,7,OFF COAST OF COSTA RICA,origin,M,3.0,INET
2025-12-03,09:31:02.4,39.742,30.133,10,WESTERN TURKEY,origin,M,1.5,KOERI
2025-12-03,09:31:02.3,39.754,30.171,11,WESTERN TURKEY,origin,A,1.4,INFO*
2025-12-03,09:31:02.0,39.757,30.180,7,WESTERN TURKEY,origin,M,1.3,AFAD
2025-12-03,09:29:33.9,48.383,-4.497,0,FRANCE,origin,M,2.7,ReNaSS*
2025-12-03,09:19:19.0,39.483,26.304,7,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.9,AFAD
2025-12-03,09:19:18.7,39.483,26.304,7,NEAR THE COAST OF WESTERN TURKEY,origin,A,2.0,INFO*
2025-12-03,09:19:18.5,39.470,26.283,6,NEAR THE COAST OF WESTERN TURKEY,origin,M,2.1,KOERI
2025-12-03,09:08:27.5,51.810,158.570,60,NEAR EAST COAST OF KAMCHATKA,origin,M,4.0,GSRAS*
2025-12-03,09:07:58.2,39.316,33.430,8,CENTRAL TURKEY,origin,A,1.5,INFO*
2025-12-03,09:07:58.0,39.357,33.435,7,CENTRAL TURKEY,origin,M,1.4,AFAD
2025-12-03,09:07:57.2,39.322,33.427,3,CENTRAL TURKEY,origin,M,1.6,KOERI
2025-12-03,09:03:07.0,61.632,-150.699,61,SOUTHERN ALASKA,origin,A,2.9,AK
2025-12-03,09:03:06.5,61.654,-150.725,68,SOUTHERN ALASKA,origin,M,2.8,NEIC*
2025-12-03,09:02:29.0,36.908,33.091,7,CENTRAL TURKEY,origin,M,1.2,AFAD*
2025-12-03,09:01:45.0,-27.660,-67.470,154,"CATAMARCA, ARGENTINA",origin,A,2.6,NSNA*
2025-12-03,09:01:00.0,37.150,27.910,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,08:53:41.0,38.018,28.855,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,08:51:04.5,45.530,27.020,9,ROMANIA,origin,M,2.3,MCSM
2025-12-03,08:49:37.9,37.008,28.894,5,WESTERN TURKEY,origin,M,1.5,KOERI
2025-12-03,08:49:37.0,37.007,28.888,7,WESTERN TURKEY,origin,M,1.4,AFAD
2025-12-03,08:49:36.1,37.019,28.871,27,WESTERN TURKEY,origin,A,1.4,INFO*
2025-12-03,08:45:34.0,37.084,37.194,7,CENTRAL TURKEY,origin,M,1.9,AFAD*
2025-12-03,08:45:17.4,34.607,32.831,4,CYPRUS REGION,origin,M,2.2,NCSS
2025-12-03,08:45:16.6,34.669,32.800,21,CYPRUS REGION,origin,M,1.9,GSD*
2025-12-03,08:41:39.0,8.930,-83.960,5,COSTA RICA,origin,M,3.5,INET
2025-12-03,08:41:36.0,8.839,-84.132,3,OFF COAST OF COSTA RICA,origin,A,3.2,UNA*
2025-12-03,08:38:12.6,-30.288,-71.240,10,"COQUIMBO, CHILE",origin,A,4.2,SC4
2025-12-03,08:38:07.0,-30.450,-71.540,34,"COQUIMBO, CHILE",origin,M,3.6,CSN*
2025-12-03,08:31:24.0,39.556,26.226,7,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.2,AFAD
2025-12-03,08:31:22.8,39.518,26.178,11,NEAR THE COAST OF WESTERN TURKEY,origin,A,1.3,INFO*
2025-12-03,08:31:21.4,39.442,26.138,15,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-03,08:30:48.5,37.325,-117.923,-1,CENTRAL CALIFORNIA,origin,A,2.1,NC*
2025-12-03,08:28:11.0,-29.011,-70.882,10,"ATACAMA, CHILE",origin,A,4.4,SC4
2025-12-03,08:27:38.0,-30.460,-71.600,31,"COQUIMBO, CHILE",origin,M,3.0,CSN*
2025-12-03,08:26:24.0,39.095,28.337,7,WESTERN TURKEY,origin,M,1.0,AFAD*
2025-12-03,08:25:54.0,-31.239,-68.479,109,"SAN JUAN, ARGENTINA",origin,A,2.7,NSNA*
2025-12-03,08:14:47.0,48.859,-128.984,10,"VANCOUVER ISLAND, CANADA REGION",origin,A,3.4,CN
2025-12-03,08:14:18.3,39.236,28.960,13,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-03,08:14:18.0,39.236,28.960,13,WESTERN TURKEY,origin,M,1.4,AFAD
2025-12-03,08:14:18.0,39.248,28.957,14,WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-03,08:12:38.0,39.153,28.265,7,WESTERN TURKEY,origin,M,1.1,AFAD*
2025-12-03,08:11:42.3,44.504,2.661,0,FRANCE,origin,M,2.4,IGN
2025-12-03,08:11:40.6,44.420,2.820,5,FRANCE,origin,A,2.2,LDG
2025-12-03,08:11:40.1,44.401,2.803,5,FRANCE,origin,M,2.4,ReNaSS
2025-12-03,08:11:39.8,44.401,2.803,5,FRANCE,origin,A,2.3,INFO*
2025-12-03,08:01:31.7,37.158,-25.077,1,"AZORES ISLANDS, PORTUGAL",origin,M,2.1,PDA*
2025-12-03,07:58:02.0,8.740,-84.120,1,OFF COAST OF COSTA RICA,origin,M,2.5,INET
2025-12-03,07:51:35.0,17.999,-97.692,59,"OAXACA, MEXICO",origin,A,3.7,UNM*
2025-12-03,07:51:09.8,39.196,28.235,11,WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-03,07:51:09.6,39.172,28.268,7,WESTERN TURKEY,origin,A,1.3,INFO*
2025-12-03,07:51:09.0,39.172,28.268,7,WESTERN TURKEY,origin,M,1.2,AFAD
2025-12-03,07:48:06.0,37.962,27.638,7,WESTERN TURKEY,origin,M,1.1,AFAD
2025-12-03,07:48:05.8,37.894,27.681,17,WESTERN TURKEY,origin,M,1.3,KOERI
2025-12-03,07:48:04.6,37.853,27.632,8,WESTERN TURKEY,origin,A,1.2,INFO*
2025-12-03,07:45:45.0,39.225,28.919,7,WESTERN TURKEY,origin,M,1.4,AFAD
2025-12-03,07:45:44.9,39.223,28.955,12,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-03,07:45:44.9,39.245,28.966,15,WESTERN TURKEY,origin,M,1.6,KOERI
2025-12-03,07:40:45.8,-33.229,-71.854,10,"OFFSHORE VALPARAISO, CHILE",origin,A,3.1,SC4
2025-12-03,07:40:43.0,-33.090,-71.950,49,"OFFSHORE VALPARAISO, CHILE",origin,M,2.8,CSN*
2025-12-03,07:38:26.0,17.002,-97.659,60,"OAXACA, MEXICO",origin,A,3.7,UNM*
2025-12-03,07:37:09.4,39.824,25.633,12,AEGEAN SEA,origin,A,1.8,INFO*
2025-12-03,07:37:08.0,39.709,25.580,11,AEGEAN SEA,origin,M,1.7,AFAD
2025-12-03,07:37:07.2,39.728,25.548,6,AEGEAN SEA,origin,M,1.8,KOERI
2025-12-03,07:35:52.0,39.186,28.261,10,WESTERN TURKEY,origin,M,0.8,AFAD*
2025-12-03,07:29:48.2,46.576,8.425,9,SWITZERLAND,origin,M,2.0,ETHZ*
2025-12-03,07:25:03.5,62.193,-151.103,0,CENTRAL ALASKA,origin,M,2.1,AK
2025-12-03,07:23:54.0,-4.100,120.860,10,"SULAWESI, INDONESIA",origin,M,3.2,BMKG*
2025-12-03,07:16:49.0,-30.660,-71.560,40,"COQUIMBO, CHILE",origin,M,3.3,CSN*
2025-12-03,07:14:01.5,28.380,-16.979,33,"CANARY ISLANDS, SPAIN REGION",origin,M,2.1,IGN*
2025-12-03,07:08:43.2,-39.386,174.450,132,NORTH ISLAND OF NEW ZEALAND,origin,M,3.4,GNS*
2025-12-03,07:07:02.8,-5.939,111.671,10,JAVA SEA,origin,A,4.9,SC4
2025-12-03,07:06:46.9,-9.710,109.662,27,"SOUTH OF JAVA, INDONESIA",origin,M,4.8,GFZ
2025-12-03,07:06:45.0,-9.780,109.640,10,"SOUTH OF JAVA, INDONESIA",origin,M,4.9,BMKG
2025-12-03,07:06:43.2,-9.550,109.780,10,"SOUTH OF JAVA, INDONESIA",origin,M,5.0,GSRAS
2025-12-03,07:06:43.0,-9.809,109.669,10,"SOUTH OF JAVA, INDONESIA",origin,M,4.6,NEIC
2025-12-03,07:06:42.8,-9.719,109.657,10,"SOUTH OF JAVA, INDONESIA",origin,M,4.6,INFO*
2025-12-03,07:06:24.2,28.282,-16.754,37,"CANARY ISLANDS, SPAIN REGION",origin,M,1.7,IGN*
2025-12-03,06:51:07.6,34.653,32.829,23,CYPRUS REGION,origin,M,1.5,GSD*
2025-12-03,06:42:37.0,39.145,28.259,7,WESTERN TURKEY,origin,M,1.1,AFAD
2025-12-03,06:42:36.3,39.163,28.205,10,WESTERN TURKEY,origin,A,1.2,INFO*
2025-12-03,06:42:35.8,39.189,28.162,8,WESTERN TURKEY,origin,M,1.3,KOERI
2025-12-03,06:42:20.0,11.946,-86.528,300,NEAR COAST OF NICARAGUA,origin,A,3.2,UNA*
2025-12-03,06:42:12.6,34.859,32.600,11,CYPRUS REGION,origin,M,2.3,GSD
2025-12-03,06:42:10.7,34.843,32.412,5,CYPRUS REGION,origin,M,2.4,NCSS
2025-12-03,06:42:08.9,34.849,32.462,27,CYPRUS REGION,origin,A,2.6,INFO*
2025-12-03,06:42:07.8,34.654,32.447,14,CYPRUS REGION,origin,M,2.6,KOERI
2025-12-03,06:42:07.0,34.639,32.379,24,CYPRUS REGION,origin,M,2.7,AFAD
2025-12-03,06:32:07.0,38.219,38.127,9,EASTERN TURKEY,origin,M,1.7,AFAD*
2025-12-03,06:31:17.0,39.178,28.307,7,WESTERN TURKEY,origin,M,1.7,AFAD
2025-12-03,06:31:16.8,39.178,28.307,7,WESTERN TURKEY,origin,A,1.7,INFO*
2025-12-03,06:31:16.3,39.186,28.320,9,WESTERN TURKEY,origin,M,1.7,KOERI
2025-12-03,06:27:21.0,39.222,28.174,14,WESTERN TURKEY,origin,M,2.0,KOERI
2025-12-03,06:27:21.0,39.233,28.181,10,WESTERN TURKEY,origin,M,1.8,AFAD
2025-12-03,06:27:21.0,39.233,28.181,10,WESTERN TURKEY,origin,A,1.9,INFO*
2025-12-03,06:24:10.0,18.369,-106.018,5,"OFF COAST OF JALISCO, MEXICO",origin,A,4.4,UNM*
2025-12-03,06:20:30.0,42.400,144.000,40,"HOKKAIDO, JAPAN REGION",origin,A,4.0,JMA*
2025-12-03,06:19:31.9,60.179,-151.064,64,"KENAI PENINSULA, ALASKA",origin,A,2.4,AK
2025-12-03,06:19:31.1,60.166,-151.104,72,"KENAI PENINSULA, ALASKA",origin,M,2.5,NEIC*
2025-12-03,06:19:00.0,39.248,28.933,13,WESTERN TURKEY,origin,A,1.5,INFO*
2025-12-03,06:18:54.4,39.666,26.132,16,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.4,KOERI
2025-12-03,06:18:54.0,39.710,26.137,19,NEAR THE COAST OF WESTERN TURKEY,origin,M,1.5,AFAD
2025-12-03,06:14:44.2,39.183,28.169,8,WESTERN TURKEY,origin,A,1.9,INFO*
2025-12-03,06:14:44.1,39.188,28.157,10,WESTERN TURKEY,origin,M,2.0,KOERI
2025-12-03,06:14:44.0,39.183,28.169,8,WESTERN TURKEY,origin,M,1.9,AFAD
2025-12-03,06:12:04.1,39.202,28.012,7,WESTERN TURKEY,origin,A,1.8,INFO*
2025-12-03,06:12:04.0,39.202,28.012,7,WESTERN TURKEY,origin,M,1.8,AFAD
